Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min
499,99.0,0.0,4000.0,4.0,1000.0,499000.0,0.09999999999999999,-143.6089518121525,-143.6089518121525,0.0,1053.1489374637604,305.03429854293034,305.03429854293034,0.0,,,,,,,,,,,,,-15.3654390811,8.16073351634,11.5044936924,-30.4031796027,,,,,,,,,,,,,,,,,,,,,,,,
500,99.0,0.0,5000.0,5.0,1000.0,500000.0,0.09999999999999999,-113.28334863851471,-113.28334863851471,0.0,1054.4209370613098,,,,,,,,,,,,,,,,-11.454811384,7.58008415584,9.84344993561,-25.8697371307,,,,,,,,,,,,,,,,,,,,,,,,
501,100.0,0.0,1000.0,1.0,1000.0,501000.0,0.09999999999999999,-367.53810346208405,-367.53810346208405,0.0,1058.8562173843384,356.16541462529574,356.16541462529574,0.0,,,,,,,,,,,,,-38.039788639,20.8130891189,23.5116970494,-69.5160081743,,,,,,,,,,,,,,,,,,,,,,,,
502,100.0,0.0,2000.0,2.0,1000.0,502000.0,0.09999999999999999,,,0.0,1061.2965741157532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,100.0,0.0,3000.0,3.0,1000.0,503000.0,0.09999999999999999,-482.02802687791217,-482.02802687791217,0.0,1062.6768779754639,367.3152959284411,367.3152959284411,0.0,,,,,,,,,,,,,-46.130647662,17.6906917501,-0.875302452829,-82.9790169685,,,,,,,,,,,,,,,,,,,,,,,,
504,100.0,0.0,4000.0,4.0,1000.0,504000.0,0.09999999999999999,,,0.0,1064.7788214683533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,100.0,0.0,5000.0,5.0,1000.0,505000.0,0.09999999999999999,-153.411865682753,-153.411865682753,0.0,1066.0634911060333,284.3265402853483,284.3265402853483,0.0,,,,,,,,,,,,,-14.9008170267,10.2028391257,5.07806103232,-33.9891130298,,,,,,,,,,,,,,,,,,,,,,,,
506,101.0,0.0,1000.0,1.0,1000.0,506000.0,0.09999999999999999,,,0.0,1069.8616528511047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,101.0,0.0,2000.0,2.0,1000.0,507000.0,0.09999999999999999,-92.36049186333378,-92.36049186333378,0.0,1071.0393180847168,258.91861806315717,258.91861806315717,0.0,,,,,,,,,,,,,-11.6765442651,9.42646396083,25.384629705,-32.8618950644,,,,,,,,,,,,,,,,,,,,,,,,
508,101.0,0.0,3000.0,3.0,1000.0,508000.0,0.09999999999999999,,,0.0,1073.4283425807953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,101.0,0.0,4000.0,4.0,1000.0,509000.0,0.09999999999999999,-171.19948158879325,-171.19948158879325,0.0,1074.7976422309875,-410.82943263728794,-410.82943263728794,0.0,,,,,,,,,,,,,-16.0271625045,9.44279296631,8.34031137206,-38.8335589066,,,,,,,,,,,,,,,,,,,,,,,,
510,101.0,0.0,5000.0,5.0,1000.0,510000.0,0.09999999999999999,-160.07363027537556,-160.07363027537556,0.0,1076.090839624405,,,,,,,,,,,,,,,,-14.257691814,6.27857440794,1.87464493421,-31.0034388601,,,,,,,,,,,,,,,,,,,,,,,,
511,102.0,0.0,1000.0,1.0,1000.0,511000.0,0.09999999999999999,-174.64283062375887,-174.64283062375887,0.0,1080.1875803470612,295.4367404394251,295.4367404394251,0.0,,,,,,,,,,,,,-17.2450146887,7.59838474991,0.306553385755,-32.6932840925,,,,,,,,,,,,,,,,,,,,,,,,
512,102.0,0.0,2000.0,2.0,1000.0,512000.0,0.09999999999999999,,,0.0,1082.372234582901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,102.0,0.0,3000.0,3.0,1000.0,513000.0,0.09999999999999999,-230.05126399311004,-230.05126399311004,0.0,1083.527883529663,377.05689861628827,377.05689861628827,0.0,,,,,,,,,,,,,-22.8633176312,10.4215618756,1.06572036078,-42.9423178527,,,,,,,,,,,,,,,,,,,,,,,,
514,102.0,0.0,4000.0,4.0,1000.0,514000.0,0.09999999999999999,,,0.0,1086.166661977768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,102.0,0.0,5000.0,5.0,1000.0,515000.0,0.09999999999999999,-162.26036716848637,-162.26036716848637,0.0,1087.282574415207,260.2693267853719,260.2693267853719,0.0,,,,,,,,,,,,,-14.6645939439,6.6652705266,1.53436812328,-30.794060228,,,,,,,,,,,,,,,,,,,,,,,,
516,103.0,0.0,1000.0,1.0,1000.0,516000.0,0.09999999999999999,,,0.0,1091.384381055832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,103.0,0.0,2000.0,2.0,1000.0,517000.0,0.09999999999999999,-222.7050393469096,-222.7050393469096,0.0,1092.4843304157257,352.2528535500729,352.2528535500729,0.0,,,,,,,,,,,,,-20.5157284144,8.82674541919,0.234404194443,-38.373635746,,,,,,,,,,,,,,,,,,,,,,,,
518,103.0,0.0,3000.0,3.0,1000.0,518000.0,0.09999999999999999,,,0.0,1094.7370483875275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,103.0,0.0,4000.0,4.0,1000.0,519000.0,0.09999999999999999,-368.63702856659773,-368.63702856659773,0.0,1096.1250956058502,-403.15634869465293,-403.15634869465293,0.0,,,,,,,,,,,,,-36.5452251198,14.9475506749,-0.509736732204,-62.7935434269,,,,,,,,,,,,,,,,,,,,,,,,
520,103.0,0.0,5000.0,5.0,1000.0,520000.0,0.09999999999999999,-181.05027491173993,-181.05027491173993,0.0,1097.2213079929352,,,,,,,,,,,,,,,,-18.0784287054,6.92395878346,1.55344506578,-30.7093567161,,,,,,,,,,,,,,,,,,,,,,,,
521,104.0,0.0,1000.0,1.0,1000.0,521000.0,0.09999999999999999,-204.9646186693283,-204.9646186693283,0.0,1101.3299684524536,335.4490189099268,335.4490189099268,0.0,,,,,,,,,,,,,-19.9633923642,9.97031462545,1.46486291708,-38.9162686998,,,,,,,,,,,,,,,,,,,,,,,,
522,104.0,0.0,2000.0,2.0,1000.0,522000.0,0.09999999999999999,,,0.0,1103.87238073349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,104.0,0.0,3000.0,3.0,1000.0,523000.0,0.09999999999999999,-83.42359015660833,-83.42359015660833,0.0,1105.0822048187256,-417.41089377832384,-417.41089377832384,0.0,,,,,,,,,,,,,-8.66130987324,8.62243337929,8.65937381231,-26.889543708,,,,,,,,,,,,,,,,,,,,,,,,
524,104.0,0.0,4000.0,4.0,1000.0,524000.0,0.09999999999999999,,,0.0,1107.696677684784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,104.0,0.0,5000.0,5.0,1000.0,525000.0,0.09999999999999999,-169.27308032007025,-169.27308032007025,0.0,1109.0875978469849,-415.36486720777026,-415.36486720777026,0.0,,,,,,,,,,,,,-17.2742802981,9.88822028537,8.79798349835,-34.0439155894,,,,,,,,,,,,,,,,,,,,,,,,
526,105.0,0.0,1000.0,1.0,1000.0,526000.0,0.09999999999999999,,,0.0,1112.888545513153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,105.0,0.0,2000.0,2.0,1000.0,527000.0,0.09999999999999999,-126.83006076371719,-126.83006076371719,0.0,1114.1919114589691,-431.1392219226998,-431.1392219226998,0.0,,,,,,,,,,,,,-13.3448766681,9.46705199637,8.82447618845,-32.8894096031,,,,,,,,,,,,,,,,,,,,,,,,
528,105.0,0.0,3000.0,3.0,1000.0,528000.0,0.09999999999999999,,,0.0,1116.2550616264343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,105.0,0.0,4000.0,4.0,1000.0,529000.0,0.09999999999999999,-147.76450869512277,-147.76450869512277,0.0,1117.342614889145,-430.71429441334226,-430.71429441334226,0.0,,,,,,,,,,,,,-14.013313391,9.73554339805,7.01333378437,-39.1029788131,,,,,,,,,,,,,,,,,,,,,,,,
530,105.0,0.0,5000.0,5.0,1000.0,530000.0,0.09999999999999999,-140.24044748313173,-140.24044748313173,0.0,1118.4405164718628,,,,,,,,,,,,,,,,-13.4791624694,8.80978352083,6.61443214124,-34.6407195792,,,,,,,,,,,,,,,,,,,,,,,,
531,106.0,0.0,1000.0,1.0,1000.0,531000.0,0.09999999999999999,-203.27095297615543,-203.27095297615543,0.0,1122.5780146121979,289.48596767391996,289.48596767391996,0.0,,,,,,,,,,,,,-21.1662022443,11.5710120506,8.47582774447,-43.0264302349,,,,,,,,,,,,,,,,,,,,,,,,
532,106.0,0.0,2000.0,2.0,1000.0,532000.0,0.09999999999999999,,,0.0,1124.7029376029968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,106.0,0.0,3000.0,3.0,1000.0,533000.0,0.09999999999999999,-180.0875505180926,-180.0875505180926,0.0,1125.7749845981598,-431.3573955242848,-431.3573955242848,0.0,,,,,,,,,,,,,-16.5231703863,6.03527391628,1.52715944785,-30.1397702247,,,,,,,,,,,,,,,,,,,,,,,,
534,106.0,0.0,4000.0,4.0,1000.0,534000.0,0.09999999999999999,,,0.0,1128.1278393268585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,106.0,0.0,5000.0,5.0,1000.0,535000.0,0.09999999999999999,-103.04133962877322,-103.04133962877322,0.0,1129.405638217926,256.42823099620335,256.42823099620335,0.0,,,,,,,,,,,,,-10.9822397796,7.40691825992,7.22285120338,-28.4840921974,,,,,,,,,,,,,,,,,,,,,,,,
536,107.0,0.0,1000.0,1.0,1000.0,536000.0,0.09999999999999999,,,0.0,1133.436854839325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,107.0,0.0,2000.0,2.0,1000.0,537000.0,0.09999999999999999,-111.00354272438454,-111.00354272438454,0.0,1134.731127500534,-431.25305892072186,-431.25305892072186,0.0,,,,,,,,,,,,,-10.1870971173,9.20971716766,9.53128401178,-32.3635261433,,,,,,,,,,,,,,,,,,,,,,,,
538,107.0,0.0,3000.0,3.0,1000.0,538000.0,0.09999999999999999,,,0.0,1136.8553652763367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,107.0,0.0,4000.0,4.0,1000.0,539000.0,0.09999999999999999,-177.04281984353094,-177.04281984353094,0.0,1138.0048582553864,368.24474219624904,368.24474219624904,0.0,,,,,,,,,,,,,-18.2428314427,8.54067788963,6.74929249851,-30.8903463168,,,,,,,,,,,,,,,,,,,,,,,,
540,107.0,0.0,5000.0,5.0,1000.0,540000.0,0.09999999999999999,-135.60079777448433,-135.60079777448433,0.0,1139.2656862735748,,,,,,,,,,,,,,,,-13.9847818077,8.65949718715,9.00843322178,-34.032109027,,,,,,,,,,,,,,,,,,,,,,,,
541,108.0,0.0,1000.0,1.0,1000.0,541000.0,0.09999999999999999,-137.39235133791865,-137.39235133791865,0.0,1143.2710177898407,-417.0190178240421,-417.0190178240421,0.0,,,,,,,,,,,,,-11.5843910567,8.99537068632,12.2946527757,-27.4393403919,,,,,,,,,,,,,,,,,,,,,,,,
542,108.0,0.0,2000.0,2.0,1000.0,542000.0,0.09999999999999999,,,0.0,1145.6513166427612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,108.0,0.0,3000.0,3.0,1000.0,543000.0,0.09999999999999999,-75.21394820130789,-75.21394820130789,0.0,1146.8798308372498,-421.99457955934787,-421.99457955934787,0.0,,,,,,,,,,,,,-10.836617294,10.3670046756,35.2428275307,-25.5452049397,,,,,,,,,,,,,,,,,,,,,,,,
544,108.0,0.0,4000.0,4.0,1000.0,544000.0,0.09999999999999999,,,0.0,1149.465103149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,108.0,0.0,5000.0,5.0,1000.0,545000.0,0.09999999999999999,-148.34039597353078,-148.34039597353078,0.0,1150.564181804657,-420.3581420842753,-420.3581420842753,0.0,,,,,,,,,,,,,-14.4567606669,6.63828069789,0.626370906647,-30.2421789604,,,,,,,,,,,,,,,,,,,,,,,,
546,109.0,0.0,1000.0,1.0,1000.0,546000.0,0.09999999999999999,,,0.0,1154.9575500488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,109.0,0.0,2000.0,2.0,1000.0,547000.0,0.09999999999999999,-95.81541334899784,-95.81541334899784,0.0,1156.1340403556824,311.27114916068524,311.27114916068524,0.0,,,,,,,,,,,,,-11.4018658522,9.88539763745,19.5663828679,-34.8887499996,,,,,,,,,,,,,,,,,,,,,,,,
548,109.0,0.0,3000.0,3.0,1000.0,548000.0,0.09999999999999999,,,0.0,1158.2967400550842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,109.0,0.0,4000.0,4.0,1000.0,549000.0,0.09999999999999999,-131.83515355624039,-131.83515355624039,0.0,1159.5235917568207,303.6755496294619,303.6755496294619,0.0,,,,,,,,,,,,,-13.2293615351,6.86236610561,2.52320419783,-31.2692981537,,,,,,,,,,,,,,,,,,,,,,,,
550,109.0,0.0,5000.0,5.0,1000.0,550000.0,0.09999999999999999,-180.6603156098554,-180.6603156098554,0.0,1160.709956407547,,,,,,,,,,,,,,,,-16.0894140126,6.09888747256,3.4779976244,-27.2054740708,,,,,,,,,,,,,,,,,,,,,,,,
551,110.0,0.0,1000.0,1.0,1000.0,551000.0,0.09999999999999999,-228.41444221815638,-228.41444221815638,0.0,1164.9351241588593,163.00426359105847,163.00426359105847,0.0,,,,,,,,,,,,,-22.3882506132,8.52711185754,1.57761032782,-38.9221391752,,,,,,,,,,,,,,,,,,,,,,,,
552,110.0,0.0,2000.0,2.0,1000.0,552000.0,0.09999999999999999,,,0.0,1167.7238729000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,110.0,0.0,3000.0,3.0,1000.0,553000.0,0.09999999999999999,-168.7789444486697,-168.7789444486697,0.0,1168.9941036701202,-357.75801352802864,-357.75801352802864,0.0,,,,,,,,,,,,,-15.0127240165,6.51592930365,2.94152910297,-31.7084795604,,,,,,,,,,,,,,,,,,,,,,,,
554,110.0,0.0,4000.0,4.0,1000.0,554000.0,0.09999999999999999,,,0.0,1171.375201702118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,110.0,0.0,5000.0,5.0,1000.0,555000.0,0.09999999999999999,-186.97884090225455,-186.97884090225455,0.0,1172.6059057712555,-156.71006335527164,-156.71006335527164,0.0,,,,,,,,,,,,,-18.7075490856,7.54449160442,2.02341213375,-32.8699934874,,,,,,,,,,,,,,,,,,,,,,,,
556,111.0,0.0,1000.0,1.0,1000.0,556000.0,0.09999999999999999,,,0.0,1176.6715524196625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,111.0,0.0,2000.0,2.0,1000.0,557000.0,0.09999999999999999,-160.999895822505,-160.999895822505,0.0,1177.8019466400146,335.6309970080271,335.6309970080271,0.0,,,,,,,,,,,,,-15.2382316199,6.09739355336,4.73907551621,-32.4042311028,,,,,,,,,,,,,,,,,,,,,,,,
558,111.0,0.0,3000.0,3.0,1000.0,558000.0,0.09999999999999999,,,0.0,1180.0214002132416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,111.0,0.0,4000.0,4.0,1000.0,559000.0,0.09999999999999999,-105.54704132741725,-105.54704132741725,0.0,1181.2786982059479,339.4693659760565,339.4693659760565,0.0,,,,,,,,,,,,,-9.41482914463,8.38282909506,10.518329635,-25.5429560582,,,,,,,,,,,,,,,,,,,,,,,,
560,111.0,0.0,5000.0,5.0,1000.0,560000.0,0.09999999999999999,-136.48044166408482,-136.48044166408482,0.0,1182.4826047420502,,,,,,,,,,,,,,,,-15.2310997991,8.94034734617,16.5481518164,-35.5630261749,,,,,,,,,,,,,,,,,,,,,,,,
561,112.0,0.0,1000.0,1.0,1000.0,561000.0,0.09999999999999999,-112.47506297828905,-112.47506297828905,0.0,1186.5276935100555,-114.80312898600228,-114.80312898600228,0.0,,,,,,,,,,,,,-10.3831020815,6.39280103363,4.17300251528,-23.508054555,,,,,,,,,,,,,,,,,,,,,,,,
562,112.0,0.0,2000.0,2.0,1000.0,562000.0,0.09999999999999999,,,0.0,1188.7507452964783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,112.0,0.0,3000.0,3.0,1000.0,563000.0,0.09999999999999999,-175.06939787656714,-175.06939787656714,0.0,1189.9508531093597,3.8831945509899604,3.8831945509899604,0.0,,,,,,,,,,,,,-17.5203149386,6.53547153366,5.3997649589,-29.8782020001,,,,,,,,,,,,,,,,,,,,,,,,
564,112.0,0.0,4000.0,4.0,1000.0,564000.0,0.09999999999999999,,,0.0,1192.0312271118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,112.0,0.0,5000.0,5.0,1000.0,565000.0,0.09999999999999999,-240.3914254288526,-240.3914254288526,0.0,1193.2237360477448,281.31908837217924,281.31908837217924,0.0,,,,,,,,,,,,,-22.9407234673,7.05480313212,0.768446051293,-38.1234427968,,,,,,,,,,,,,,,,,,,,,,,,
566,113.0,0.0,1000.0,1.0,1000.0,566000.0,0.09999999999999999,,,0.0,1197.2940001487732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,113.0,0.0,2000.0,2.0,1000.0,567000.0,0.09999999999999999,-173.771259907802,-173.771259907802,0.0,1198.7183244228363,341.2444855096645,341.2444855096645,0.0,,,,,,,,,,,,,-12.4384136184,9.63937654481,8.6392850071,-51.6518777999,,,,,,,,,,,,,,,,,,,,,,,,
568,113.0,0.0,3000.0,3.0,1000.0,568000.0,0.09999999999999999,,,0.0,1200.8720073699951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,113.0,0.0,4000.0,4.0,1000.0,569000.0,0.09999999999999999,-127.15569891699134,-127.15569891699134,0.0,1201.9842505455017,-291.79589418697145,-291.79589418697145,0.0,,,,,,,,,,,,,-13.8903045266,7.20992758973,14.3957340203,-30.2537042286,,,,,,,,,,,,,,,,,,,,,,,,
570,113.0,0.0,5000.0,5.0,1000.0,570000.0,0.09999999999999999,-120.27245745440034,-120.27245745440034,0.0,1203.0691483020782,,,,,,,,,,,,,,,,-10.7427140925,7.85104804408,4.26691442818,-30.9168206196,,,,,,,,,,,,,,,,,,,,,,,,
571,114.0,0.0,1000.0,1.0,1000.0,571000.0,0.09999999999999999,-118.84712296003106,-118.84712296003106,0.0,1207.0782899856567,370.1904462197879,370.1904462197879,0.0,,,,,,,,,,,,,-13.1760021703,12.4970129325,13.0433320637,-36.5714340439,,,,,,,,,,,,,,,,,,,,,,,,
572,114.0,0.0,2000.0,2.0,1000.0,572000.0,0.09999999999999999,,,0.0,1209.613123178482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,114.0,0.0,3000.0,3.0,1000.0,573000.0,0.09999999999999999,-155.29469433831994,-155.29469433831994,0.0,1210.7822761535645,-385.7091592593446,-385.7091592593446,0.0,,,,,,,,,,,,,-16.37415951,9.74046134474,10.1668399809,-33.3315448537,,,,,,,,,,,,,,,,,,,,,,,,
574,114.0,0.0,4000.0,4.0,1000.0,574000.0,0.09999999999999999,,,0.0,1212.9973814487457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,114.0,0.0,5000.0,5.0,1000.0,575000.0,0.09999999999999999,-118.55518330286884,-118.55518330286884,0.0,1214.1536281108856,-385.413098151262,-385.413098151262,0.0,,,,,,,,,,,,,-10.9321418706,8.48902334186,11.6791904672,-33.6342766268,,,,,,,,,,,,,,,,,,,,,,,,
576,115.0,0.0,1000.0,1.0,1000.0,576000.0,0.09999999999999999,,,0.0,1218.2600481510162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,115.0,0.0,2000.0,2.0,1000.0,577000.0,0.09999999999999999,-52.00155427532732,-52.00155427532732,0.0,1219.4689812660217,358.8624030644144,358.8624030644144,0.0,,,,,,,,,,,,,-6.21569985121,9.99838173644,25.6690144215,-22.9516981783,,,,,,,,,,,,,,,,,,,,,,,,
578,115.0,0.0,3000.0,3.0,1000.0,578000.0,0.09999999999999999,,,0.0,1221.8404049873352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,115.0,0.0,4000.0,4.0,1000.0,579000.0,0.09999999999999999,-128.81098643059045,-128.81098643059045,0.0,1223.1450493335724,-391.0350107662514,-391.0350107662514,0.0,,,,,,,,,,,,,-14.3082075743,10.1128428196,15.5822324061,-33.8132876348,,,,,,,,,,,,,,,,,,,,,,,,
580,115.0,0.0,5000.0,5.0,1000.0,580000.0,0.09999999999999999,-212.09522898586755,-212.09522898586755,0.0,1224.4121310710907,,,,,,,,,,,,,,,,-16.0387425023,9.32759665881,2.28920314925,-52.4550187869,,,,,,,,,,,,,,,,,,,,,,,,
581,116.0,0.0,1000.0,1.0,1000.0,581000.0,0.09999999999999999,-151.85673928090725,-151.85673928090725,0.0,1228.3310902118683,51.32047479317315,51.32047479317315,0.0,,,,,,,,,,,,,-14.5797862943,7.93563990444,3.93069904873,-33.6706161211,,,,,,,,,,,,,,,,,,,,,,,,
582,116.0,0.0,2000.0,2.0,1000.0,582000.0,0.09999999999999999,,,0.0,1230.511801958084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,116.0,0.0,3000.0,3.0,1000.0,583000.0,0.09999999999999999,-82.24074193403465,-82.24074193403465,0.0,1231.7649447917938,-255.36103397442346,-255.36103397442346,0.0,,,,,,,,,,,,,-9.69697501309,7.88548222716,19.5261677577,-25.3514848885,,,,,,,,,,,,,,,,,,,,,,,,
584,116.0,0.0,4000.0,4.0,1000.0,584000.0,0.09999999999999999,,,0.0,1233.9237344264984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,116.0,0.0,5000.0,5.0,1000.0,585000.0,0.09999999999999999,-195.6298891936107,-195.6298891936107,0.0,1235.12629032135,66.19616580631643,66.19616580631643,0.0,,,,,,,,,,,,,-16.930342754,7.08086938417,1.55138775643,-38.9843912662,,,,,,,,,,,,,,,,,,,,,,,,
586,117.0,0.0,1000.0,1.0,1000.0,586000.0,0.09999999999999999,,,0.0,1239.058531999588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,117.0,0.0,2000.0,2.0,1000.0,587000.0,0.09999999999999999,-56.441552356273306,-56.441552356273306,0.0,1240.1784155368805,-356.58435042089377,-356.58435042089377,0.0,,,,,,,,,,,,,-7.95379671153,8.28525693801,24.6368541676,-21.7324021886,,,,,,,,,,,,,,,,,,,,,,,,
588,117.0,0.0,3000.0,3.0,1000.0,588000.0,0.09999999999999999,,,0.0,1242.4529321193695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,117.0,0.0,4000.0,4.0,1000.0,589000.0,0.09999999999999999,-142.53731556915398,-142.53731556915398,0.0,1243.6032102108002,187.04005224087751,187.04005224087751,0.0,,,,,,,,,,,,,-10.308484614,10.3922265203,11.3771512418,-40.1123421807,,,,,,,,,,,,,,,,,,,,,,,,
590,117.0,0.0,5000.0,5.0,1000.0,590000.0,0.09999999999999999,-187.02295675764276,-187.02295675764276,0.0,1244.8527736663818,,,,,,,,,,,,,,,,-16.5578627482,6.90180003188,0.734204577512,-29.4921927664,,,,,,,,,,,,,,,,,,,,,,,,
591,118.0,0.0,1000.0,1.0,1000.0,591000.0,0.09999999999999999,-107.41380240028639,-107.41380240028639,0.0,1248.985502243042,267.59261892614063,267.59261892614063,0.0,,,,,,,,,,,,,-11.4990443447,10.1793166875,8.07496211139,-35.9273834363,,,,,,,,,,,,,,,,,,,,,,,,
592,118.0,0.0,2000.0,2.0,1000.0,592000.0,0.09999999999999999,,,0.0,1251.3494098186493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,118.0,0.0,3000.0,3.0,1000.0,593000.0,0.09999999999999999,-272.5942858649439,-272.5942858649439,0.0,1252.6084172725677,118.73365449292668,118.73365449292668,0.0,,,,,,,,,,,,,-28.8069296124,23.0782456038,24.7630709975,-57.0782996107,,,,,,,,,,,,,,,,,,,,,,,,
594,118.0,0.0,4000.0,4.0,1000.0,594000.0,0.09999999999999999,,,0.0,1254.8772542476654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,118.0,0.0,5000.0,5.0,1000.0,595000.0,0.09999999999999999,-105.38412679781342,-105.38412679781342,0.0,1256.1329729557037,281.7443264498284,281.7443264498284,0.0,,,,,,,,,,,,,-11.1535051475,8.44983710971,10.8536629464,-33.076504897,,,,,,,,,,,,,,,,,,,,,,,,
596,119.0,0.0,1000.0,1.0,1000.0,596000.0,0.09999999999999999,,,0.0,1260.2160766124725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,119.0,0.0,2000.0,2.0,1000.0,597000.0,0.09999999999999999,-170.25095165982364,-170.25095165982364,0.0,1261.460821390152,303.18083326381765,303.18083326381765,0.0,,,,,,,,,,,,,-15.7939693547,8.00342070192,4.1475406414,-30.7339025859,,,,,,,,,,,,,,,,,,,,,,,,
598,119.0,0.0,3000.0,3.0,1000.0,598000.0,0.09999999999999999,,,0.0,1263.8208768367767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,119.0,0.0,4000.0,4.0,1000.0,599000.0,0.09999999999999999,-167.68221687187165,-167.68221687187165,0.0,1265.0480308532715,343.5585239935979,343.5585239935979,0.0,,,,,,,,,,,,,-17.1685861463,7.04643229962,4.90122433961,-33.6085951113,,,,,,,,,,,,,,,,,,,,,,,,
600,119.0,0.0,5000.0,5.0,1000.0,600000.0,0.09999999999999999,-88.65842686314384,-88.65842686314384,0.0,1266.2994990348816,,,,,,,,,,,,,,,,-7.31053733528,7.59008100715,9.84180471199,-25.5491805718,,,,,,,,,,,,,,,,,,,,,,,,
601,120.0,0.0,1000.0,1.0,1000.0,601000.0,0.09999999999999999,-166.4762022485682,-166.4762022485682,0.0,1270.4355721473694,277.3605966813578,277.3605966813578,0.0,,,,,,,,,,,,,-16.0566809413,7.52728158188,1.37159486138,-36.0214132079,,,,,,,,,,,,,,,,,,,,,,,,
